Id,rating,movieId,userId
33217,4,1961,226
33218,4,1968,226
33219,3,1982,226
33220,3.5,2003,226
33221,5,2005,226
33222,3.5,2009,226
33223,4,2011,226
33224,2.5,2012,226
33225,2,2053,226
33226,4,2054,226
33227,3,2059,226
33228,3.5,2078,226
33229,3,2080,226
33230,2.5,2081,226
33231,4,2082,226
33232,3,2085,226
33233,2,2088,226
33234,3,2100,226
33235,4,2115,226
33236,2.5,2116,226
33237,3.5,2125,226
33238,4,2134,226
33239,4,2139,226
33240,4,2144,226
33241,4,2150,226
33242,3,2151,226
33243,4.5,2161,226
33244,4,2174,226
33245,4,2193,226
33246,4,2231,226
33247,2.5,2253,226
33248,4.5,2268,226
33249,3.5,2273,226
33250,3,2278,226
33251,2,2279,226
33252,3,2291,226
33253,4.5,2329,226
33254,2,2335,226
33255,3,2355,226
33256,3.5,2378,226
33257,3,2395,226
33258,2.5,2398,226
33259,4,2406,226
33260,4,2413,226
33261,4.5,2423,226
33262,2,2432,226
33263,1,2459,226
33264,5,2502,226
33265,2.5,2514,226
33266,2,2515,226
33267,4,2527,226
33268,4,2571,226
33269,4,2596,226
33270,3,2605,226
33271,3.5,2617,226
33272,2.5,2628,226
33273,4,2671,226
33274,4,2683,226
33275,3.5,2694,226
33276,3.5,2700,226
33277,3,2706,226
33278,2,2712,226
33279,4,2716,226
33280,4,2795,226
33281,4,2797,226
33282,4.5,2804,226
33283,4,2858,226
33284,4,2915,226
33285,4,2916,226
33286,4.5,2918,226
33287,3,2953,226
33288,4,2959,226
33289,4.5,2984,226
33290,3.5,2985,226
33291,3,2987,226
33292,4,2997,226
33293,5,3033,226
33294,4,3034,226
33295,4,3039,226
33296,4.5,3052,226
33297,2.5,3081,226
33298,4,3087,226
33299,4,3098,226
33300,3,3100,226
33301,4,3160,226
33302,4,3210,226
33303,5,3253,226
33304,4,3254,226
33305,3,3255,226
33306,3,3264,226
33307,4,3271,226
33308,4.5,3275,226
33309,4.5,3360,226
33310,4,3386,226
33311,3.5,3408,226
33312,4.5,3421,226
33313,4,3438,226
33314,3.5,3439,226
33315,2.5,3440,226
33316,4,3450,226
33317,3,3471,226
33318,3.5,3477,226
33319,4,3481,226
33320,3,3489,226
33321,4.5,3535,226
33322,3.5,3552,226
33323,4,3578,226
33324,0.5,3593,226
33325,5,3653,226
33326,3.5,3668,226
33327,5,3671,226
33328,3.5,3688,226
33329,4,3703,226
33330,3,3751,226
33331,3.5,3793,226
33332,4.5,3809,226
33333,2.5,3825,226
33334,2,3826,226
33335,2.5,3843,226
33336,4.5,3897,226
33337,4,3911,226
33338,4,3916,226
33339,4,3948,226
33340,4,3988,226
33341,3.5,3994,226
33342,4.5,4011,226
33343,1,4015,226
33344,1.5,4018,226
33345,2.5,4022,226
33346,2,4025,226
33347,4,4027,226
33348,4,4085,226
33349,4.5,4103,226
33350,2.5,4153,226
33351,3,4161,226
33352,4,4214,226
33353,2.5,4215,226
33354,4,4220,226
33355,1,4229,226
33356,0.5,4233,226
33357,4,4239,226
33358,2,4246,226
33359,3,4247,226
33360,4.5,4262,226
33361,4,4306,226
33362,3,4321,226
33363,4,4326,226
33364,2,4340,226
33365,3,4344,226
33366,2.5,4367,226
33367,2.5,4369,226
33368,3.5,4446,226
33369,2.5,4477,226
33370,4,4489,226
33371,3.5,4502,226
33372,4,4544,226
33373,5,4571,226
33374,4,4623,226
33375,2,4676,226
33376,4.5,4734,226
33377,3,4776,226
33378,2,4782,226
33379,3,4816,226
33380,3,4874,226
33381,3.5,4878,226
33382,4,4886,226
33383,3.5,4896,226
33384,4.5,4963,226
33385,4,4975,226
33386,4,4979,226
33387,4,4980,226
33388,4,4993,226
33389,4.5,4995,226
33390,2.5,5015,226
33391,4,5103,226
33392,2.5,5107,226
33393,5,5110,226
33394,3.5,5139,226
33395,2.5,5151,226
33396,4,5218,226
33397,4,5247,226
33398,0.5,5323,226
33399,4,5349,226
33400,4,5377,226
33401,3.5,5378,226
33402,3,5388,226
33403,4,5418,226
33404,2.5,5419,226
33405,3,5445,226
33406,2,5456,226
33407,4,5464,226
33408,4,5481,226
33409,4,5500,226
33410,1.5,5501,226
33411,2.5,5502,226
33412,3.5,5541,226
33413,2.5,5582,226
33414,3.5,5584,226
33415,3,5585,226
33416,5,5650,226
33417,4,5673,226
33418,3.5,5679,226
33419,4,5791,226
33420,2.5,5816,226
33421,4.5,5903,226
33422,4,5952,226
33423,4,5956,226
33424,4.5,5989,226
33425,3.5,5991,226
33426,3,6006,226
33427,4,6025,226
33428,5,6188,226
33429,2.5,6218,226
33430,2.5,6287,226
33431,3,6298,226
33432,4,6323,226
33433,3,6365,226
33434,3,6373,226
33435,4,6377,226
33436,4,6378,226
33437,2,6482,226
33438,4,6502,226
33439,3,6523,226
33440,4.5,6539,226
33441,3,6541,226
33442,3,6548,226
33443,4,6625,226
33444,3.5,6659,226
33445,1,6695,226
33446,4,6708,226
33447,4.5,6711,226
33448,2,6763,226
33449,4,6796,226
33450,3.5,6863,226
33451,4.5,6870,226
33452,3.5,6874,226
33453,0.5,6880,226
33454,2.5,6934,226
33455,4,6936,226
33456,4,6938,226
33457,4,6942,226
33458,3,7009,226
33459,3.5,7103,226
33460,4,7143,226
33461,4.5,7147,226
33462,4.5,7153,226
33463,3,7154,226
33464,1,7160,226
33465,2.5,7173,226
33466,4,7263,226
33467,4,7293,226
33468,4,7325,226
33469,3,7347,226
33470,4,7360,226
33471,4.5,7361,226
33472,2.5,7448,226
33473,3,7451,226
33474,2.5,7458,226
33475,3.5,8266,226
33476,4,8360,226
33477,4,8368,226
33478,4.5,8376,226
33479,3.5,8464,226
33480,4,8528,226
33481,3,8614,226
33482,3.5,8622,226
33483,4,8636,226
33484,4,8641,226
33485,0.5,8666,226
33486,3,8783,226
33487,4.5,8784,226
33488,4,8807,226
33489,1.5,8810,226
33490,4,8874,226
33491,3.5,8880,226
33492,2,8917,226
33493,4,8949,226
33494,2.5,8969,226
33495,4,8981,226
33496,2.5,8984,226
33497,4.5,27882,226
33498,4,30793,226
33499,4.5,30810,226
33500,3.5,30825,226
33501,1,32666,226
33502,4,33166,226
33503,4,33493,226
33504,4.5,33794,226
33505,2,34048,226
33506,3.5,34162,226
33507,4,35836,226
33508,2.5,36708,226
33509,2.5,37384,226
33510,4,37720,226
33511,4,37729,226
33512,4,37731,226
33513,4,37830,226
33514,3,40583,226
33515,3.5,40732,226
33516,4,40815,226
33517,4,41566,226
33518,4.5,44195,226
33519,4,45028,226
33520,4,45447,226
33521,2.5,45722,226
33522,4,45728,226
33523,2.5,46335,226
33524,5,46578,226
33525,3.5,46948,226
33526,3,46965,226
33527,2.5,46970,226
33528,2,47044,226
33529,4.5,48516,226
33530,4,48780,226
33531,4,51088,226
33532,4.5,51255,226
33533,4.5,52973,226
33534,1.5,53000,226
33535,2,53125,226
33536,4,53129,226
33537,4,54001,226
33538,4,54272,226
33539,4.5,54503,226
33540,4,54997,226
33541,3,55269,226
33542,4,55290,226
33543,5,55765,226
33544,5,55820,226
33545,3.5,56171,226
33546,4,56174,226
33547,3.5,56367,226
33548,4,56757,226
33549,3.5,56805,226
33550,2.5,59615,226
33551,4,59784,226
33552,3.5,17,227
33553,4.5,32,227
33554,5,47,227
33555,3.5,110,227
33556,4,150,227
33557,3,185,227
33558,4,215,227
33559,3.5,260,227
33560,4.5,296,227
33561,4,318,227
33562,5,356,227
33563,4,457,227
33564,4,527,227
33565,3.5,589,227
33566,4.5,593,227
33567,4.5,750,227
33568,5,778,227
33569,4.5,858,227
33570,3.5,912,227
33571,4,919,227
33572,4,1196,227
33573,4,1682,227
33574,4.5,1923,227
33575,4.5,1961,227
33576,4,2396,227
33577,4.5,2571,227
33578,5,2959,227
33579,4.5,6377,227
33580,4,6874,227
33581,5,7147,227
33582,3.5,7153,227
33583,4.5,7323,227
33584,5,7371,227
33585,4,8638,227
33586,4.5,8873,227
33587,4.5,8914,227
33588,4,27846,227
33589,5,30749,227
33590,4,31410,227
33591,4,32587,227
33592,4.5,36529,227
33593,4,38304,227
33594,3.5,40629,227
33595,4.5,40819,227
33596,4.5,46578,227
33597,5,46976,227
33598,4,47099,227
33599,3.5,47610,227
33600,5,48738,227
33601,4.5,48774,227
33602,3.5,49272,227
33603,4,52319,227
33604,2.5,54259,227
33605,4.5,54286,227
33606,5,55721,227
33607,4,55820,227
33608,4.5,56367,227
33609,4.5,56782,227
33610,4,58303,227
33611,4.5,58559,227
33612,4.5,59315,227
33613,4.5,59369,227
33614,4,62644,227
33615,4.5,63082,227
33616,3.5,64614,227
33617,4,67255,227
33618,5,70286,227
33619,3.5,74458,227
33620,3.5,79132,227
33621,4,80906,227
33622,3.5,81845,227
33623,5,84152,227
33624,5,85342,227
33625,4.5,87232,227
33626,3.5,89745,227
33627,4,91529,227
33628,4,91658,227
33629,4.5,97304,227
33630,4,97913,227
33631,4,99813,227
33632,4,102445,227
33633,4,104913,227
33634,4,105504,227
33635,4,105844,227
33636,5,106782,227
33637,5,109374,227
33638,3.5,109487,227
33639,4,111759,227
33640,4,115713,227
33641,4.5,116797,227
33642,4,117533,227
33643,4,122882,227
33644,4.5,134130,227
33645,4.5,134853,227
33646,4.5,50,228
33647,2,65,228
33648,4.5,260,228
33649,4,318,228
33650,2,362,228
33651,4,541,228
33652,3,610,228
33653,3.5,836,228
33654,4,858,228
33655,3.5,1091,228
33656,4,1196,228
33657,4.5,1214,228
33658,4,1373,228
33659,3,1385,228
33660,4.5,1590,228
33661,3.5,1801,228
33662,4,2013,228
33663,4.5,2571,228
33664,4,2722,228
33665,3.5,2986,228
33666,4,3005,228
33667,4,3113,228
33668,3,3510,228
33669,4,3555,228
33670,4,60069,228
33671,5,1,229
33672,3,5,229
33673,4,10,229
33674,3,19,229
33675,4,21,229
33676,5,34,229
33677,4,36,229
33678,3,45,229
33679,5,110,229
33680,4,141,229
33681,5,150,229
33682,3,153,229
33683,3,165,229
33684,4,185,229
33685,3,213,229
33686,4,225,229
33687,5,236,229
33688,4,237,229
33689,3,253,229
33690,4,265,229
33691,4,282,229
33692,4,288,229
33693,4,290,229
33694,5,296,229
33695,3,300,229
33696,3,305,229
33697,5,318,229
33698,4,329,229
33699,4,342,229
33700,3,344,229
33701,4,345,229
33702,3,348,229
33703,4,349,229
33704,3,353,229
33705,4,356,229
33706,4,357,229
33707,4,364,229
33708,3,367,229
33709,4,377,229
33710,4,380,229
33711,3,410,229
33712,3,434,229
33713,3,435,229
33714,4,440,229
33715,3,442,229
33716,4,454,229
33717,5,457,229
33718,3,474,229
33719,4,475,229
33720,3,480,229
33721,3,489,229
33722,4,500,229
33723,4,508,229
33724,3,509,229
33725,4,527,229
33726,4,539,229
33727,3,586,229
33728,3,587,229
33729,5,589,229
33730,3,590,229
33731,3,592,229
33732,4,593,229
33733,3,597,229
33734,4,648,229
33735,4,736,229
33736,2.5,2,230
33737,2,34,230
33738,3,39,230
33739,3,47,230
33740,2,150,230
33741,3.5,153,230
33742,3,170,230
33743,2,231,230
33744,4,253,230
33745,1,277,230
33746,3,318,230
33747,2,339,230
33748,3,344,230
33749,3,364,230
33750,3,367,230
33751,3,377,230
33752,3,380,230
33753,1,527,230
33754,2.5,539,230
33755,3.5,586,230
33756,2.5,587,230
33757,2,588,230
33758,0.5,589,230
33759,2.5,590,230
33760,3,592,230
33761,3,593,230
33762,2,595,230
33763,4,597,230
33764,1,616,230
33765,2,648,230
33766,2,661,230
33767,4,736,230
33768,3,780,230
33769,2,786,230
33770,2,788,230
33771,1.5,912,230
33772,2,1022,230
33773,4,1049,230
33774,3,1073,230
33775,0.5,1097,230
33776,2.5,1101,230
33777,3,1200,230
33778,3.5,1214,230
33779,1.5,1307,230
33780,3,1321,230
33781,1,1347,230
33782,1,1387,230
33783,1,1393,230
33784,3,1407,230
33785,4,1438,230
33786,3,1485,230
33787,5,1527,230
33788,3.5,1573,230
33789,3.5,1580,230
33790,2.5,1608,230
33791,3,1676,230
33792,2.5,1682,230
33793,3,1704,230
33794,3,1721,230
33795,0.5,1883,230
33796,3,1961,230
33797,2.5,1968,230
33798,2,2054,230
33799,2,2080,230
33800,2,2081,230
33801,3,2096,230
33802,3,2115,230
33803,3,2174,230
33804,3.5,2291,230
33805,4,2321,230
33806,2.5,2502,230
33807,3.5,2605,230
33808,3.5,2617,230
33809,0.5,2641,230
33810,0.5,2683,230
33811,3,2710,230
33812,2,2716,230
33813,2.5,2762,230
33814,1,2915,230
33815,3,2916,230
33816,3,2959,230
33817,1,2985,230
33818,2.5,2987,230
33819,3,3114,230
33820,3.5,3147,230
33821,1.5,3253,230
33822,3.5,3527,230
33823,3,3578,230
33824,3,3623,230
33825,3,3793,230
33826,4.5,3948,230
33827,2.5,3996,230
33828,4,4022,230
33829,1,4034,230
33830,4,4370,230
33831,2.5,4995,230
33832,4,5218,230
33833,4,5349,230
33834,4,5459,230
33835,4,5502,230
33836,3,5679,230
33837,3.5,5952,230
33838,3.5,6333,230
33839,4,6365,230
33840,4.5,6377,230
33841,4,6502,230
33842,1.5,6537,230
33843,5,6539,230
33844,3,6863,230
33845,2,6874,230
33846,4.5,6934,230
33847,3,7153,230
33848,1,7438,230
33849,2,8360,230
33850,1.5,8626,230
33851,4,8636,230
33852,4.5,8644,230
33853,3,8961,230
33854,2,30793,230
33855,1.5,33166,230
33856,4.5,33679,230
33857,4.5,33794,230
33858,4.5,34048,230
33859,4.5,34162,230
33860,3,34330,230
33861,4,35836,230
33862,4.5,41566,230
33863,4,41569,230
33864,3.5,45447,230
33865,3.5,45499,230
33866,5,45722,230
33867,3.5,50872,230
33868,3.5,51662,230
33869,2,52715,230
33870,3,52973,230
33871,5,53996,230
33872,4.5,54272,230
33873,4.5,55241,230
33874,1,55553,230
33875,4,260,231
33876,4,296,231
33877,2,527,231
33878,5,589,231
33879,4,593,231
33880,4,858,231
33881,5,1036,231
33882,3.5,1196,231
33883,4,1198,231
33884,5,1200,231
33885,4,1214,231
33886,4,1240,231
33887,4,1270,231
33888,4,1291,231
33889,2,1704,231
33890,5,2571,231
33891,4,2858,231
33892,3,3462,231
33893,3,5952,231
33894,4,54286,231
33895,5,58559,231
33896,5,63082,231
33897,2,92259,231
33898,3,109487,231
33899,3.5,1,232
33900,4,2,232
33901,3,10,232
33902,3,39,232
33903,4.5,47,232
33904,2.5,48,232
33905,3.5,104,232
33906,4.5,110,232
33907,3.5,145,232
33908,4.5,150,232
33909,3.5,165,232
33910,3,185,232
33911,3,231,232
33912,3,258,232
33913,4.5,260,232
33914,5,296,232
33915,4,303,232
33916,3.5,317,232
33917,5,318,232
33918,4,356,232
33919,3.5,364,232
33920,3.5,377,232
33921,3,480,232
33922,4,500,232
33923,4.5,527,232
33924,4,529,232
33925,3.5,551,232
33926,3,586,232
33927,3,588,232
33928,4,589,232
33929,2.5,594,232
33930,3,595,232
33931,2.5,596,232
33932,3.5,597,232
33933,3,648,232
33934,3,653,232
33935,3,661,232
33936,2.5,673,232
33937,3,736,232
33938,3.5,745,232
33939,2.5,761,232
33940,3.5,780,232
33941,2,783,232
33942,4,858,232
33943,4,919,232
33944,4,953,232
33945,3,1012,232
33946,2.5,1022,232
33947,3.5,1028,232
33948,2,1029,232
33949,3,1032,232
33950,3.5,1035,232
33951,4.5,1036,232
33952,4,1073,232
33953,4,1097,232
33954,3.5,1136,232
33955,2.5,1148,232
33956,4.5,1196,232
33957,4,1197,232
33958,4.5,1198,232
33959,5,1210,232
33960,4.5,1240,232
33961,3.5,1258,232
33962,4,1265,232
33963,3,1270,232
33964,3.5,1291,232
33965,3.5,1302,232
33966,1.5,1333,232
33967,3.5,1370,232
33968,3.5,1380,232
33969,3.5,1387,232
33970,2,1499,232
33971,3.5,1544,232
33972,3.5,1580,232
33973,2.5,1586,232
33974,3.5,1608,232
33975,4.5,1682,232
33976,2,1688,232
33977,3,1690,232
33978,3,1713,232
33979,4.5,1721,232
33980,3.5,1777,232
33981,3.5,1907,232
33982,3,1911,232
33983,4.5,1917,232
33984,3,1923,232
33985,4,1954,232
33986,4,1961,232
33987,4.5,1994,232
33988,2.5,2005,232
33989,3.5,2006,232
33990,1.5,2018,232
33991,3.5,2021,232
33992,5,2028,232
33993,2.5,2054,232
33994,3,2059,232
33995,3,2078,232
33996,2.5,2080,232
33997,2.5,2081,232
33998,3,2082,232
33999,3,2087,232
34000,2.5,2096,232
34001,3.5,2115,232
34002,3,2137,232
34003,3.5,2167,232
34004,4,2268,232
34005,3,2291,232
34006,5,2329,232
34007,3.5,2355,232
34008,3,2394,232
34009,3,2430,232
34010,3,2470,232
34011,1.5,2500,232
34012,4,2501,232
34013,3.5,2529,232
34014,4.5,2571,232
34015,3,2617,232
34016,4,2628,232
34017,3,2694,232
34018,3,2699,232
34019,3.5,2706,232
34020,3,2716,232
34021,2.5,2717,232
34022,2,2720,232
34023,5,2762,232
34024,3,2791,232
34025,3.5,2797,232
34026,3.5,2804,232
34027,4,2841,232
34028,2.5,2881,232
34029,3.5,2918,232
34030,4.5,2959,232
34031,3,3114,232
34032,5,3147,232
34033,2.5,3175,232
34034,4.5,3189,232
34035,4.5,3275,232
34036,3,3354,232
34037,3,3409,232
34038,3,3471,232
34039,3,3483,232
34040,3.5,3510,232
34041,4,3535,232
34042,3.5,3536,232
34043,5,3578,232
34044,3,3624,232
34045,2.5,3646,232
34046,3.5,3717,232
34047,2.5,3745,232
34048,3,3751,232
34049,4.5,3753,232
34050,3.5,3755,232
34051,4,3793,232
34052,3.5,3809,232
34053,3,3826,232
34054,3,3827,232
34055,3,3882,232
34056,4,3897,232
34057,3,3911,232
34058,4.5,3916,232
34059,4,3948,232
34060,4.5,3949,232
34061,3,3977,232
34062,2.5,3979,232
34063,4,3980,232
34064,2.5,3988,232
34065,3.5,3994,232
34066,3,3996,232
34067,3.5,3999,232
34068,3.5,4002,232
34069,3,4015,232
34070,2.5,4016,232
34071,3.5,4018,232
34072,3.5,4019,232
34073,4,4022,232
34074,3,4023,232
34075,3,4025,232
34076,3.5,4027,232
34077,3,4039,232
34078,3,4069,232
34079,4.5,4148,232
34080,5,4226,232
34081,2.5,4232,232
34082,3,4247,232
34083,2.5,4270,232
34084,4,4306,232
34085,4.5,4310,232
34086,2.5,4343,232
34087,4,4344,232
34088,3.5,4347,232
34089,2.5,4366,232
34090,3.5,4367,232
34091,2.5,4368,232
34092,2.5,4369,232
34093,3.5,4370,232
34094,3,4386,232
34095,3,4388,232
34096,2.5,4446,232
34097,3,4447,232
34098,3.5,4638,232
34099,3,4643,232
34100,2.5,4649,232
34101,2.5,4700,232
34102,3,4701,232
34103,3.5,4718,232
34104,3,4719,232
34105,4,4720,232
34106,3,4728,232
34107,3,4770,232
34108,4.5,4776,232
34109,3,4789,232
34110,4,4816,232
34111,2.5,4822,232
34112,3.5,4823,232
34113,4,4874,232
34114,4,4886,232
34115,3,4890,232
34116,3.5,4896,232
34117,3.5,4958,232
34118,4,4963,232
34119,3,4969,232
34120,3,4990,232
34121,3,4991,232
34122,3.5,4993,232
34123,4,4995,232
34124,3.5,5010,232
34125,4,5064,232
34126,2.5,5092,232
34127,1.5,5106,232
34128,4,5108,232
34129,3,5110,232
34130,5,5152,232
34131,2.5,5171,232
34132,3.5,5218,232
34133,2,5219,232
34134,3,5254,232
34135,2,5264,232
34136,4,5267,232
34137,3.5,5299,232
34138,3,5313,232
34139,4.5,5349,232
34140,4,5378,232
34141,4,5379,232
34142,4,5400,232
34143,4,5418,232
34144,4.5,5445,232
34145,2.5,5449,232
34146,2.5,5458,232
34147,3,5459,232
34148,3,5463,232
34149,2.5,5478,232
34150,3.5,5481,232
34151,3.5,5501,232
34152,4,5502,232
34153,2,5504,232
34154,3,5507,232
34155,2.5,5572,232
34156,2.5,5573,232
34157,3.5,5574,232
34158,3.5,5620,232
34159,3,5621,232
34160,4,5630,232
34161,3.5,5666,232
34162,3,5669,232
34163,2.5,5679,232
34164,3.5,5712,232
34165,4,5810,232
34166,3,5816,232
34167,3,5872,232
34168,2,5881,232
34169,2.5,5882,232
34170,3.5,5903,232
34171,4,5941,232
34172,3,5942,232
34173,4,5952,232
34174,4.5,5956,232
34175,4,5989,232
34176,4,5991,232
34177,4.5,5995,232
34178,3,6006,232
34179,2.5,6013,232
34180,3,6014,232
34181,2,6040,232
34182,2,6057,232
34183,3,6058,232
34184,3.5,6059,232
34185,3,6156,232
34186,4,6157,232
34187,3,6186,232
34188,4,6188,232
34189,2.5,6212,232
34190,4,6213,232
34191,3,6219,232
34192,3,6264,232
34193,3.5,6281,232
34194,2.5,6283,232
34195,3.5,6287,232
34196,3,6294,232
34197,2.5,6296,232
34198,4,6297,232
34199,3,6298,232
34200,3,6331,232
34201,3.5,6333,232
34202,3,6338,232
34203,4,6365,232
34204,3,6373,232
34205,2.5,6374,232
34206,4,6377,232
34207,3.5,6378,232
34208,2.5,6383,232
34209,2.5,6482,232
34210,3,6484,232
34211,2.5,6503,232
34212,2.5,6534,232
34213,2.5,6535,232
34214,4,6537,232
34215,4.5,6539,232
34216,3,6541,232
34217,3.5,6548,232
34218,3,6564,232
34219,3.5,6565,232
34220,3,6586,232
34221,3,6593,232
34222,3.5,6595,232
34223,2.5,6615,232
34224,1.5,6619,232
34225,2,6624,232
34226,4,6708,232
34227,3.5,6711,232
34228,3,6753,232
34229,3.5,6754,232
34230,3,6763,232
34231,3,6764,232
34232,3.5,6862,232
34233,4,6863,232
34234,3,6873,232
34235,3,6874,232
34236,4,6879,232
34237,4,6887,232
34238,3,6888,232
34239,3,6934,232
34240,3.5,6936,232
34241,3.5,6942,232
34242,3,6951,232
34243,2,6958,232
34244,3,6959,232
34245,4,7090,232
34246,3.5,7139,232
34247,2.5,7142,232
34248,3,7143,232
34249,4,7147,232
34250,3,7150,232
34251,4,7153,232
34252,0.5,7155,232
34253,3.5,7156,232
34254,2.5,7161,232
34255,3.5,7163,232
34256,2.5,7169,232
34257,3.5,7173,232
34258,4,7254,232
34259,3,7257,232
34260,3,7258,232
34261,2.5,7259,232
34262,2,7261,232
34263,2,7262,232
34264,4.5,7263,232
34265,4,7293,232
34266,2.5,7294,232
34267,3.5,7324,232
34268,3,7325,232
34269,3.5,7346,232
34270,4,7347,232
34271,4,7361,232
34272,3,7366,232
34273,3.5,7371,232
34274,3.5,7373,232
34275,3,7376,232
34276,3.5,7379,232
34277,3,7381,232
34278,3,7438,232
34279,2.5,7440,232
34280,3,7444,232
34281,3.5,7445,232
34282,3,7448,232
34283,4,7451,232
34284,3,7454,232
34285,5,7458,232
34286,3,8360,232
34287,3.5,8361,232
34288,3,8362,232
34289,2.5,8368,232
34290,3.5,8369,232
34291,3.5,8371,232
34292,1,8372,232
34293,2.5,8373,232
34294,3.5,8376,232
34295,3,8464,232
34296,4,8528,232
34297,3.5,8529,232
34298,3.5,8530,232
34299,2.5,8531,232
34300,5,8533,232
34301,4,8622,232
34302,4,8636,232
34303,3,8640,232
34304,3.5,8641,232
34305,4.5,8644,232
34306,4.5,8665,232
34307,2,8666,232
34308,3.5,8781,232
34309,2,8783,232
34310,4.5,8798,232
34311,3,8799,232
34312,4,8807,232
34313,2,8810,232
34314,2.5,8814,232
34315,1.5,8830,232
34316,3,8835,232
34317,3.5,8836,232
34318,3,8860,232
34319,3,8861,232
34320,2,8864,232
34321,1.5,8865,232
34322,2.5,8866,232
34323,2,8870,232
34324,3.5,8874,232
34325,3,8907,232
34326,3.5,8908,232
34327,2,8912,232
34328,2.5,8916,232
34329,3.5,8917,232
34330,3,8918,232
34331,3.5,8937,232
34332,3,8939,232
34333,2.5,8946,232
34334,2,8947,232
34335,4.5,8957,232
34336,4,8958,232
34337,4,8961,232
34338,3.5,8965,232
34339,3,8968,232
34340,4,8970,232
34341,4,8972,232
34342,2.5,8978,232
34343,3,8982,232
34344,3,8984,232
34345,3,8985,232
34346,2.5,27434,232
34347,3,27674,232
34348,2,27706,232
34349,3,27790,232
34350,3,27808,232
34351,2.5,27816,232
34352,3,27821,232
34353,3,27837,232
34354,2,27839,232
34355,2.5,27904,232
34356,4.5,30707,232
34357,4,30749,232
34358,3.5,30793,232
34359,4,30812,232
34360,3.5,30816,232
34361,3,30822,232
34362,3,30825,232
34363,1.5,30883,232
34364,2,30894,232
34365,3.5,31114,232
34366,2,31221,232
34367,2,31223,232
34368,3.5,31225,232
34369,2.5,31420,232
34370,3,31427,232
34371,1.5,31431,232
34372,3,31433,232
34373,2.5,31445,232
34374,3.5,31685,232
34375,3,31696,232
34376,3,31700,232
34377,3,31867,232
34378,2,32009,232
34379,2,32011,232
34380,2.5,32017,232
34381,3,32019,232
34382,3,32029,232
34383,3.5,32031,232
34384,2.5,32296,232
34385,3,32298,232
34386,4.5,32587,232
34387,2,32589,232
34388,3,32596,232
34389,3.5,32598,232
34390,1,33004,232
34391,3.5,33145,232
34392,2.5,33148,232
34393,2.5,33158,232
34394,4,33162,232
34395,2.5,33164,232
34396,4.5,33166,232
34397,4,33493,232
34398,3,33495,232
34399,2.5,33499,232
34400,3,33615,232
34401,3,33639,232
34402,3.5,33646,232
34403,4,33660,232
34404,2,33669,232
34405,2.5,33672,232
34406,4,33679,232
34407,4.5,33794,232
34408,3,33815,232
34409,2.5,33836,232
34410,3.5,34048,232
34411,3,34072,232
34412,3,34129,232
34413,3,34150,232
34414,4,34162,232
34415,3.5,34271,232
34416,4,34319,232
34417,3,34321,232
34418,3,34334,232
34419,3,34336,232
34420,3.5,34405,232
34421,2.5,34520,232
34422,3,34532,232
34423,3,34534,232
34424,3.5,35836,232
34425,4,35957,232
34426,2,36509,232
34427,3,36519,232
34428,3,36525,232
34429,3,36527,232
34430,3.5,36529,232
34431,1.5,36533,232
34432,2,37380,232
34433,3.5,37384,232
34434,3,37386,232
34435,2.5,37477,232
34436,3,37720,232
34437,2.5,37727,232
34438,3,37729,232
34439,3.5,37739,232
34440,3.5,37741,232
34441,3,37853,232
34442,2.5,38038,232
34443,3.5,38061,232
34444,3,38798,232
34445,3,39231,232
34446,3,39292,232
34447,3.5,39427,232
34448,3.5,39435,232
34449,4,39446,232
34450,3.5,39449,232
34451,2.5,39715,232
34452,4.5,40278,232
34453,2,40339,232
34454,4,40414,232
34455,3,40581,232
34456,3.5,40629,232
34457,2.5,40815,232
34458,4,40819,232
34459,4,40826,232
34460,2.5,40851,232
34461,1.5,40946,232
34462,2.5,40962,232
34463,3.5,41566,232
34464,4.5,41569,232
34465,2.5,41769,232
34466,3,42002,232
34467,3,42007,232
34468,2.5,42009,232
34469,3,42011,232
34470,3,42013,232
34471,3,42723,232
34472,2.5,42728,232
34473,3,42732,232
34474,3.5,42738,232
34475,2.5,43556,232
34476,3,43679,232
34477,1.5,43836,232
34478,3,43871,232
34479,2,43904,232
34480,3.5,43917,232
34481,0.5,43919,232
34482,2.5,43928,232
34483,2,43932,232
34484,3,44004,232
34485,3,44022,232
34486,5,44191,232
34487,3,44193,232
34488,4,44195,232
34489,3.5,44199,232
34490,2.5,44397,232
34491,1.5,44399,232
34492,3.5,44665,232
34493,3,44709,232
34494,1.5,44731,232
34495,3.5,44788,232
34496,3,44840,232
34497,2.5,44972,232
34498,3.5,45186,232
34499,2.5,45208,232
34500,3.5,45210,232
34501,1.5,45221,232
34502,3,45442,232
34503,3.5,45447,232
34504,3.5,45499,232
34505,3,45501,232
34506,3,45517,232
34507,2.5,45662,232
34508,2,45666,232
34509,3.5,45672,232
34510,3.5,45722,232
34511,3,45726,232
34512,2.5,45730,232
34513,1.5,45732,232
34514,3,45950,232
34515,2,46322,232
34516,2,46335,232
34517,3,46530,232
34518,4,46578,232
34519,2,46965,232
34520,3.5,46970,232
34521,3,46972,232
34522,3.5,46976,232
34523,4,47099,232
34524,3.5,47122,232
34525,2,47200,232
34526,3,47518,232
34527,3.5,47610,232
